Url,Title,Purpose,Property_Price,District,Ad_Age_Date,Use Type
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-15م-5806865,فيلا 450 متر مربع غربية على شارع 15م,للبيع,"11,000,000",حطين,2025-11-20,سكني
https://wasalt.sa/property/sale/أرض-525-متر-مربع-شرقية-على-شارع-15م-5803209,أرض 525 متر مربع شرقية على شارع 15م,للبيع,"4,725,000",عرقة,2025-11-14,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5805008,شقة ب 3 غرف,للبيع,"1,400,000",الملقا,2025-11-18,سكني
https://wasalt.sa/property/sale/فيلا-3625-متر-مربع-غربية-على-شارع-15م-5803127,فيلا 362.5 متر مربع غربية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-11-14,سكني
https://wasalt.sa/property/sale/أرض-655-متر-مربع-شمالية-على-شارع-15م-5803014,أرض 655 متر مربع شمالية على شارع 15م,للبيع,"5,960,500",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-4375-متر-مربع-شمالية-على-شارع-15م-5802995,فيلا 437.5 متر مربع شمالية على شارع 15م,للبيع,"15,000,000",حطين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-غربية-على-شارع-20م-5802994,فيلا 360 متر مربع غربية على شارع 20م,للبيع,"8,000,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-شرقية-على-شارع-15م-5802866,فيلا 360 متر مربع شرقية على شارع 15م,للبيع,"3,400,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شرقية-على-شارع-15م-5802942,فيلا 325 متر مربع شرقية على شارع 15م,للبيع,"4,500,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-غربية-على-شارع-15م-5802807,فيلا 360 متر مربع غربية على شارع 15م,للبيع,"3,700,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-420-متر-مربع-غربية-على-شارع-15م-5801576,فيلا 420 متر مربع غربية على شارع 15م,للبيع,"5,000,000",الياسمين,2025-11-12,سكني
https://wasalt.sa/property/sale/فيلا-3875-متر-مربع-جنوبية-على-شارع-15م-5801316,فيلا 387.5 متر مربع جنوبية على شارع 15م,للبيع,"3,600,000",الياسمين,2025-11-12,سكني
https://wasalt.sa/property/sale/فيلا-19825-متر-مربع-شمالية-على-شارع-36م-5801103,فيلا 198.25 متر مربع شمالية على شارع 36م,للبيع,"2,329,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-15م-5792347,فيلا 312.5 متر مربع جنوبية على شارع 15م,للبيع,"4,000,000",عرقة,2025-11-01,سكني
https://wasalt.sa/property/sale/فيلا-300-متر-مربع-شمالية-على-شارع-15م-5800927,فيلا 300 متر مربع شمالية على شارع 15م,للبيع,"3,800,000",الياسمين,2025-12-03,سكني
https://wasalt.sa/property/sale/دور-15073-متر-مربع-ب-3-غرف-5793017,دور 150.73 متر مربع ب 3 غرف,للبيع,"2,000,000",الياسمين,2025-10-29,سكني
https://wasalt.sa/property/sale/فيلا-20382-متر-مربع-شمالية-على-شارع-36م-5800902,فيلا 203.82 متر مربع شمالية على شارع 36م,للبيع,"2,529,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/فيلا-20625-متر-مربع-غربية-على-شارع-15م-5797804,فيلا 206.25 متر مربع غربية على شارع 15م,للبيع,"2,200,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5802034,شقة ب 3 غرف,للبيع,"1,475,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/أرض-325-متر-مربع-ثلاثة-شوارع-على-شارع-60م-5806890,أرض 325 متر مربع ثلاثة شوارع على شارع 60م,للبيع,"8,775,000",الملقا,2025-11-20,سكني
https://wasalt.sa/property/sale/فيلا-300-متر-مربع-شمالية-على-شارع-15م-5800794,فيلا 300 متر مربع شمالية على شارع 15م,للبيع,"3,400,000",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5800802,شقة ب 3 غرف,للبيع,"1,200,000",الملقا,2025-11-30,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-15م-5800893,فيلا 312.5 متر مربع جنوبية على شارع 15م,للبيع,"4,900,000",عرقة,2025-12-01,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5787913,شقة ب 3 غرف,للبيع,"1,450,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/فيلا-30625-متر-مربع-جنوبية-على-شارع-20م-5797777,فيلا 306.25 متر مربع جنوبية على شارع 20م,للبيع,"3,000,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5809070,شقة بغرفتين,للبيع,"1,200,000",الملقا,2025-11-24,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5786700,شقة ب 3 غرف,للبيع,"1,100,000",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/sale/أرض-65837-متر-مربع-شمالية-غربية-على-شارع-20م-5810306,أرض 658.37 متر مربع شمالية غربية على شارع 20م,للبيع,"8,558,810",النخيل,2025-11-26,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5807658,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-11-21,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5807587,شقة ب 4 غرف,للبيع,"1,900,000",حطين,2025-11-20,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5807567,شقة ب 3 غرف,للبيع,"1,550,000",الملقا,2025-11-20,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5806901,شقة ب 4 غرف,للبيع,"1,200,000",الملقا,2025-11-20,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-15م-5806865,فيلا 450 متر مربع غربية على شارع 15م,للبيع,"11,000,000",حطين,2025-11-20,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5805008,شقة ب 3 غرف,للبيع,"1,400,000",الملقا,2025-11-18,سكني
https://wasalt.sa/property/sale/أرض-525-متر-مربع-شرقية-على-شارع-15م-5803209,أرض 525 متر مربع شرقية على شارع 15م,للبيع,"4,725,000",عرقة,2025-11-14,سكني
https://wasalt.sa/property/sale/فيلا-3625-متر-مربع-غربية-على-شارع-15م-5803127,فيلا 362.5 متر مربع غربية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-11-14,سكني
https://wasalt.sa/property/sale/أرض-655-متر-مربع-شمالية-على-شارع-15م-5803014,أرض 655 متر مربع شمالية على شارع 15م,للبيع,"5,960,500",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-4375-متر-مربع-شمالية-على-شارع-15م-5802995,فيلا 437.5 متر مربع شمالية على شارع 15م,للبيع,"15,000,000",حطين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شرقية-على-شارع-15م-5802942,فيلا 325 متر مربع شرقية على شارع 15م,للبيع,"4,500,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-غربية-على-شارع-20م-5802994,فيلا 360 متر مربع غربية على شارع 20م,للبيع,"8,000,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-شرقية-على-شارع-15م-5802866,فيلا 360 متر مربع شرقية على شارع 15م,للبيع,"3,400,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-غربية-على-شارع-15م-5802807,فيلا 360 متر مربع غربية على شارع 15م,للبيع,"3,700,000",الياسمين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-420-متر-مربع-غربية-على-شارع-15م-5801576,فيلا 420 متر مربع غربية على شارع 15م,للبيع,"5,000,000",الياسمين,2025-11-12,سكني
https://wasalt.sa/property/sale/فيلا-3875-متر-مربع-جنوبية-على-شارع-15م-5801316,فيلا 387.5 متر مربع جنوبية على شارع 15م,للبيع,"3,600,000",الياسمين,2025-11-12,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5782783,شقة ب 3 غرف,للبيع,"1,350,000",الملقا,2025-10-03,سكني
https://wasalt.sa/property/sale/أرض-97079-متر-مربع-جنوبية-شرقية-على-شارع-15م-5779584,أرض 970.79 متر مربع جنوبية شرقية على شارع 15م,للبيع,"9,804,979",الياسمين,2025-11-30,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5782666,شقة ب 4 غرف,للبيع,"1,469,000",الملقا,2025-10-10,سكني
https://wasalt.sa/property/sale/فيلا-600-متر-مربع-شمالية-على-شارع-15م-5790352,فيلا 600 متر مربع شمالية على شارع 15م,للبيع,"6,200,000",حطين,2025-11-25,سكني
https://wasalt.sa/property/sale/أرض-2500-متر-مربع-ثلاثة-شوارع-على-شارع-18م-5782709,أرض 2500 متر مربع ثلاثة شوارع على شارع 18م,للبيع,"36,250,000",الملقا,2025-10-03,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5786115,شقة ب 3 غرف,للبيع,"1,300,000",حطين,2025-11-27,سكني
https://wasalt.sa/property/sale/فيلا-377-متر-مربع-شمالية-على-شارع-15م-5780216,فيلا 377 متر مربع شمالية على شارع 15م,للبيع,"3,500,000",الياسمين,2025-11-15,سكني
https://wasalt.sa/property/sale/شقة-137-متر-مربع-ب-4-غرف-5778876,شقة 137 متر مربع ب 4 غرف,للبيع,"1,050,000",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/sale/فيلا-900-متر-مربع-شمالية-على-شارع-15م-5786516,فيلا 900 متر مربع شمالية على شارع 15م,للبيع,"10,000,000",الملقا,2025-11-16,سكني
https://wasalt.sa/property/sale/أرض-450-متر-مربع-شمالية-على-شارع-20م-5778081,أرض 450 متر مربع شمالية على شارع 20م,للبيع,"5,850,000",الملقا,2025-12-01,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780734,شقة ب 3 غرف,للبيع,"1,590,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5780065,شقة بغرفتين,للبيع,"1,700,000",حطين,2025-09-23,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5807491,شقة ب 4 غرف,للبيع,"900,000",الياسمين,2025-11-20,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5779714,شقة ب 4 غرف,للبيع,"1,300,000",الياسمين,2025-11-10,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5781356,شقة ب 4 غرف,للبيع,"1,300,000",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5779652,شقة ب 3 غرف,للبيع,"1,400,000",الياسمين,2025-09-28,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5779315,شقة ب 3 غرف,للبيع,"1,490,000",الملقا,2025-09-19,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5786844,شقة ب 4 غرف,للبيع,"2,200,000",الملقا,2025-11-19,سكني
https://wasalt.sa/property/sale/فيلا-390-متر-مربع-مع-شقة-واجهة-جنوبية-5769891,فيلا 390 متر مربع مع شقة واجهة جنوبية,للبيع,"6,000,000",الملقا,2025-11-27,سكني
https://wasalt.sa/property/sale/فيلا-429-متر-مربع-جنوبية-على-شارع-18م-5779270,فيلا 429 متر مربع جنوبية على شارع 18م,للبيع,"5,000,000",الياسمين,2025-11-10,سكني
https://wasalt.sa/property/sale/أرض-324-متر-مربع-شرقية-على-شارع-15م-5777698,أرض 324 متر مربع شرقية على شارع 15م,للبيع,"3,240,000",الياسمين,2025-10-05,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5769934,شقة ب 3 غرف,للبيع,"1,550,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5771076,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-11-24,سكني
https://wasalt.sa/property/sale/فيلا-5001-متر-مربع-غربية-على-شارع-25م-5768978,فيلا 500.1 متر مربع غربية على شارع 25م,للبيع,"12,000,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5771065,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-11-24,سكني
https://wasalt.sa/property/sale/شقة-ب-6-غرف-5771495,شقة ب 6 غرف,للبيع,"2,000,000",الملقا,2025-09-11,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5769937,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-09-09,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5769173,شقة ب 3 غرف,للبيع,"1,200,000",الياسمين,2025-09-08,سكني
https://wasalt.sa/property/sale/شقة-ب-5-غرف-5768914,شقة ب 5 غرف,للبيع,"1,400,000",الياسمين,2025-09-06,سكني
https://wasalt.sa/property/sale/أرض-1647-متر-مربع-شرقية-على-شارع-60م-5768779,أرض 1647 متر مربع شرقية على شارع 60م,For Sale,"27,999,000",الياسمين,2025-09-05,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5771710,شقة ب 4 غرف,للبيع,"1,500,000",حطين,2025-12-02,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-14م-5768770,فيلا 312.5 متر مربع جنوبية على شارع 14م,للبيع,"3,500,000",الياسمين,2025-10-22,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5777616,شقة ب 3 غرف,للبيع,"1,700,000",الملقا,2025-09-14,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5767947,شقة ب 3 غرف,للبيع,"1,550,000",الملقا,2025-09-05,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5767737,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-11-10,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5767697,شقة بغرفتين,للبيع,"1,459,000",الملقا,2025-09-07,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-20م-5771174,فيلا 450 متر مربع غربية على شارع 20م,للبيع,"5,500,000",حطين,2025-09-21,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5777680,شقة بغرفتين,للبيع,"1,200,000",عرقة,2025-09-23,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5813572,شقة ب 3 غرف,للبيع,"1,200,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5813568,شقة ب 4 غرف,للبيع,"1,250,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5810355,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-11-26,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5772531,شقة ب 3 غرف,للبيع,"1,150,000",عرقة,2025-11-24,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5808674,شقة ب 4 غرف,للبيع,"1,000,000",الياسمين,2025-11-22,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-شرقية-على-شارع-20م-5804931,فيلا 348 متر مربع شرقية على شارع 20م,للبيع,"4,000,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5804889,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5804806,شقة ب 4 غرف,للبيع,"1,250,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5803253,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-4375-متر-مربع-غربية-على-شارع-20م-5803231,فيلا 437.5 متر مربع غربية على شارع 20م,للبيع,"8,000,000",حطين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-400-متر-مربع-غربية-على-شارع-15م-5803222,فيلا 400 متر مربع غربية على شارع 15م,للبيع,"5,000,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-20م-5801327,فيلا 450 متر مربع غربية على شارع 20م,للبيع,"5,000,000",حطين,2025-11-11,سكني
https://wasalt.sa/property/sale/فيلا-455-متر-مربع-شرقية-على-شارع-25م-5800549,فيلا 455 متر مربع شرقية على شارع 25م,للبيع,"7,000,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5800537,شقة بغرفتين,للبيع,"1,150,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-550-متر-مربع-شمالية-على-شارع-15م-5800515,فيلا 550 متر مربع شمالية على شارع 15م,للبيع,"6,500,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-20625-متر-مربع-شمالية-غربية-على-شارع-15م-5800169,فيلا 206.25 متر مربع شمالية غربية على شارع 15م,للبيع,"2,200,000",الياسمين,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-15م-5800156,فيلا 312.5 متر مربع جنوبية على شارع 15م,للبيع,"4,500,000",عرقة,2025-11-08,سكني
https://wasalt.sa/property/sale/أرض-525-متر-مربع-غربية-على-شارع-30م-5800132,أرض 525 متر مربع غربية على شارع 30م,للبيع,"8,400,000",حطين,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5800112,شقة ب 3 غرف,للبيع,"1,400,000",الياسمين,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5799593,شقة ب 4 غرف,للبيع,"1,070,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-جنوبية-على-شارع-20م-5799561,فيلا 450 متر مربع جنوبية على شارع 20م,للبيع,"7,200,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/فيلا-40023-متر-مربع-غربية-على-شارع-15م-5799559,فيلا 400.23 متر مربع غربية على شارع 15م,للبيع,"4,600,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5799076,شقة ب 3 غرف,للبيع,"1,050,000",الملقا,2025-11-04,سكني
https://wasalt.sa/property/sale/فيلا-3025-متر-مربع-غربية-على-شارع-25م-5799028,فيلا 302.5 متر مربع غربية على شارع 25م,للبيع,"3,700,000",عرقة,2025-11-04,سكني
https://wasalt.sa/property/sale/أرض-406-متر-مربع-شمالية-على-شارع-15م-5799017,أرض 406 متر مربع شمالية على شارع 15م,للبيع,"3,735,200",الياسمين,2025-11-04,سكني
https://wasalt.sa/property/sale/فيلا-82187-متر-مربع-شرقية-على-شارع-25م-5797471,فيلا 821.87 متر مربع شرقية على شارع 25م,للبيع,"14,000,000",الملقا,2025-10-31,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5777616,شقة ب 3 غرف,للبيع,"1,700,000",الملقا,2025-09-14,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5767947,شقة ب 3 غرف,للبيع,"1,550,000",الملقا,2025-09-05,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5767737,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-11-10,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5767697,شقة بغرفتين,للبيع,"1,459,000",الملقا,2025-09-07,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-20م-5771174,فيلا 450 متر مربع غربية على شارع 20م,للبيع,"5,500,000",حطين,2025-09-21,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5777680,شقة بغرفتين,للبيع,"1,200,000",عرقة,2025-09-23,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5813572,شقة ب 3 غرف,للبيع,"1,200,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5813568,شقة ب 4 غرف,للبيع,"1,250,000",الملقا,2025-12-02,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5810355,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-11-26,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5772531,شقة ب 3 غرف,للبيع,"1,150,000",عرقة,2025-11-24,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5808674,شقة ب 4 غرف,للبيع,"1,000,000",الياسمين,2025-11-22,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-شرقية-على-شارع-20م-5804931,فيلا 348 متر مربع شرقية على شارع 20م,للبيع,"4,000,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5804889,شقة ب 3 غرف,للبيع,"1,300,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5804806,شقة ب 4 غرف,للبيع,"1,250,000",الياسمين,2025-11-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5803253,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-4375-متر-مربع-غربية-على-شارع-20م-5803231,فيلا 437.5 متر مربع غربية على شارع 20م,للبيع,"8,000,000",حطين,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-400-متر-مربع-غربية-على-شارع-15م-5803222,فيلا 400 متر مربع غربية على شارع 15م,للبيع,"5,000,000",الملقا,2025-11-13,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-غربية-على-شارع-20م-5801327,فيلا 450 متر مربع غربية على شارع 20م,للبيع,"5,000,000",حطين,2025-11-11,سكني
https://wasalt.sa/property/sale/فيلا-455-متر-مربع-شرقية-على-شارع-25م-5800549,فيلا 455 متر مربع شرقية على شارع 25م,للبيع,"7,000,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-550-متر-مربع-شمالية-على-شارع-15م-5800515,فيلا 550 متر مربع شمالية على شارع 15م,للبيع,"6,500,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5800537,شقة بغرفتين,للبيع,"1,150,000",الملقا,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-20625-متر-مربع-شمالية-غربية-على-شارع-15م-5800169,فيلا 206.25 متر مربع شمالية غربية على شارع 15م,للبيع,"2,200,000",الياسمين,2025-11-08,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-15م-5800156,فيلا 312.5 متر مربع جنوبية على شارع 15م,للبيع,"4,500,000",عرقة,2025-11-08,سكني
https://wasalt.sa/property/sale/أرض-525-متر-مربع-غربية-على-شارع-30م-5800132,أرض 525 متر مربع غربية على شارع 30م,للبيع,"8,400,000",حطين,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5800112,شقة ب 3 غرف,للبيع,"1,400,000",الياسمين,2025-11-08,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5799593,شقة ب 4 غرف,للبيع,"1,070,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/فيلا-450-متر-مربع-جنوبية-على-شارع-20م-5799561,فيلا 450 متر مربع جنوبية على شارع 20م,للبيع,"7,200,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/فيلا-40023-متر-مربع-غربية-على-شارع-15م-5799559,فيلا 400.23 متر مربع غربية على شارع 15م,للبيع,"4,600,000",الملقا,2025-11-06,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5799076,شقة ب 3 غرف,للبيع,"1,050,000",الملقا,2025-11-04,سكني
https://wasalt.sa/property/sale/فيلا-3025-متر-مربع-غربية-على-شارع-25م-5799028,فيلا 302.5 متر مربع غربية على شارع 25م,للبيع,"3,700,000",عرقة,2025-11-04,سكني
https://wasalt.sa/property/sale/أرض-406-متر-مربع-شمالية-على-شارع-15م-5799017,أرض 406 متر مربع شمالية على شارع 15م,للبيع,"3,735,200",الياسمين,2025-11-04,سكني
https://wasalt.sa/property/sale/فيلا-82187-متر-مربع-شرقية-على-شارع-25م-5797471,فيلا 821.87 متر مربع شرقية على شارع 25م,للبيع,"14,000,000",الملقا,2025-10-31,سكني
https://wasalt.sa/property/sale/فيلا-375-متر-مربع-جنوبية-على-شارع-15م-5780563,فيلا 375 متر مربع جنوبية على شارع 15م,للبيع,"5,000,000",عرقة,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780558,شقة ب 3 غرف,للبيع,"1,680,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/فيلا-369375-متر-مربع-شرقية-على-شارع-15م-5780556,فيلا 369.375 متر مربع شرقية على شارع 15م,للبيع,"6,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/فيلا-875-متر-مربع-غربية-على-شارع-15م-5780551,فيلا 875 متر مربع غربية على شارع 15م,للبيع,"13,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780533,شقة ب 4 غرف,للبيع,"1,750,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780509,شقة ب 3 غرف,للبيع,"1,600,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780506,شقة ب 3 غرف,للبيع,"1,750,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5780503,شقة بغرفتين,للبيع,"1,450,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780403,شقة ب 4 غرف,للبيع,"1,100,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780400,شقة ب 4 غرف,للبيع,"1,521,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780375,شقة ب 4 غرف,للبيع,"1,400,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780355,شقة ب 3 غرف,للبيع,"1,400,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780330,شقة ب 4 غرف,للبيع,"1,450,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780345,شقة ب 3 غرف,للبيع,"1,400,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5780321,شقة بغرفتين,للبيع,"1,400,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780318,شقة ب 3 غرف,للبيع,"1,880,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780314,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5779008,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-09-18,سكني
https://wasalt.sa/property/sale/فيلا-375-متر-مربع-جنوبية-على-شارع-15م-5778188,فيلا 375 متر مربع جنوبية على شارع 15م,للبيع,"5,000,000",الياسمين,2025-09-16,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5778060,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-09-16,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-جنوبية-على-شارع-15م-5776981,فيلا 348 متر مربع جنوبية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-شمالية-على-شارع-15م-5776985,فيلا 312.5 متر مربع شمالية على شارع 15م,للبيع,"2,950,000",الياسمين,2025-09-15,سكني
